CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[20033],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,TLACOTEPEC,19.2261,19.2261,-99.6803,-99.6803,SAE,,,s_NT-40 [20033],BASALTIC-ANDESITE [20033],,,,,,,,,VOL,,,,,WR [20033] ,56.35,1.07,,15.84,,,,6.14,6.66,5.35,0.08,,2.43,4.66,0.76,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88,,136.61,228.86,,,23.69,180.93,,130.15,,,,,,32.32,1345.45,15.45,175.88,13.67,,,,,,,,,,,,1.1,849.15,42.62,111.0,13.32,46.01,7.33,1.94,5.26,0.68,2.94,0.54,1.37,0.17,1.26,0.18,4.91,0.78,,,,,,,,,11.67,,4.26,1.29,0.512783,,,0.704331,,18.642,,15.59,,38.419,,,,,,,,,,,,,,,1014145.0,
[20033],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,VILLA GUERRERO,18.8939,18.8939,-99.6453,-99.6453,SAE,952.0,952.0,s_SCH-06 [20033],ANDESITE [20033],,,,,,,,,VOL,,,,,WR [20033] ,58.62,0.85,,15.85,,,,5.94,6.36,6.18,0.09,,1.34,3.91,0.19,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,14.0,,111.2,260.7,,,27.8,295.5,,70.6,,,,,,26.9,554.1,18.9,129.4,4.6,,,,,,,,,,,,0.9,461.0,14.6,34.2,4.7,18.3,4.1,1.3,3.6,0.61,3.24,0.63,1.76,0.26,1.64,0.24,3.5,0.3,,,,,,,,,6.1,,2.5,0.8,0.512858,,,0.703939,,18.622,,15.556,,38.27,,,,,,,,,,,,,,,1014146.0,
[20033],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,VILLA GUERRERO,18.9067,18.9067,-99.6461,-99.6461,SAE,,,s_SCH-05 [20033],ANDESITE [20033],,,,,,,,,VOL,,,,,WR [20033] ,57.46,0.85,,16.4,,,,6.02,6.3,6.49,0.1,,1.74,3.75,0.23,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,16.46,,137.0,348.0,,,32.0,157.0,,88.0,,,,,,36.0,519.0,21.0,177.0,3.0,,,,,,,,,,,,1.58,405.0,17.59,37.18,4.96,21.52,4.65,1.43,4.11,0.65,3.35,0.63,1.79,0.26,1.68,0.24,4.08,0.34,,,,,,,,,7.0,,2.96,0.95,,,,,,,,,,,,,,,,,,,,,,,,,1014147.0,
[20033],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,TENANCINGO,18.94,18.94,-99.5914,-99.5914,SAE,,,s_SCH-01 [20033],ANDESITE [20033],,,,,,,,,VOL,,,,,WR [20033] ,58.65,0.86,,15.56,,,,5.66,6.05,7.21,0.1,,1.55,3.55,0.18,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,14.99,,134.0,418.0,,,37.0,258.0,,91.0,,,,,,33.0,540.0,21.0,169.0,3.0,,,,,,,,,,,,1.28,350.0,14.62,31.86,4.25,18.61,4.13,1.3,3.84,0.63,3.3,0.61,1.78,0.25,1.69,0.24,3.81,0.34,,,,,,,,,6.0,,2.59,0.76,,,,,,,,,,,,,,,,,,,,,,,,,1014148.0,
[20033],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,TENANCINGO,18.9369,18.9369,-99.5908,-99.5908,SAE,,,s_SCH-03 [20033],BASALTIC-ANDESITE [20033],,,,,,,,,VOL,,,,,WR [20033] ,54.67,0.88,,16.5,,,,6.84,7.21,7.37,0.11,,1.57,3.8,0.29,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,18.29,,156.0,420.0,,,36.0,181.0,,100.0,,,,,,30.0,633.0,21.0,169.0,4.0,,,,,,,,,,,,1.18,423.0,22.43,46.17,6.1,25.72,5.27,1.59,4.59,0.7,3.64,0.68,1.92,0.27,1.8,0.26,3.93,0.32,,,,,,,,,7.0,,3.13,0.92,0.512858,,,0.70424,,18.639,,15.551,,38.277,,,,,,,,,,,,,,,1014149.0,
[20033],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,TENANCINGO,18.9411,18.9411,-99.5772,-99.5772,SAE,,,s_SCH-04 [20033],BASALTIC-ANDESITE [20033],,,,,,,,,VOL,,,,,WR [20033] ,56.22,0.86,,16.37,,,,6.34,6.66,6.94,0.11,,1.58,3.97,0.25,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,1.59,,,,,,,,,,,,,18.62,,156.0,404.0,,,32.0,161.0,,89.0,,,,,,34.0,556.0,21.0,175.0,4.0,,,,,,,,,,,,1.54,466.0,20.24,43.37,5.84,25.11,5.27,1.56,4.58,0.74,3.72,0.66,1.99,0.29,1.74,0.25,4.2,0.38,,,,,,,,,6.0,,3.18,1.03,,,,,,,,,,,,,,,,,,,,,,,,,1014150.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CHAPULTEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2075,19.2075,-99.5539,-99.5539,SAE,2590.0,2590.0,s_MX01 [20034],ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,60.3,0.87,,16.1,,2.14,3.6,,5.79,4.47,0.1,,1.97,3.5,0.15,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,182.0,,,19.0,89.0,27.0,77.0,,,,,,56.0,608.0,15.0,181.0,7.0,,,,,,,,,,,,,462.0,22.0,49.0,,25.0,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014161.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CHAPULTEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2081,19.2081,-99.5611,-99.5611,SAE,2580.0,2580.0,s_MX02 [20034],ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,61.8,0.9,,15.9,,2.28,3.12,,5.75,3.66,0.09,,1.96,3.9,0.2,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,101.0,,,18.0,51.0,31.0,71.0,,,,,,44.0,715.0,15.0,164.0,7.0,,,,,,,,,,,,,445.0,20.0,56.0,,28.0,,,,,,,,,,,,,,,,,,,,,5.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014162.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CHAPULTEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2053,19.2053,-99.5594,-99.5594,SAE,2640.0,2640.0,s_MX03 [20034],ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,59.9,0.89,,16.8,,2.32,3.4,,6.37,3.76,0.1,,2.12,3.57,0.18,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,101.0,,,17.0,48.0,26.0,74.0,,,,,,47.0,723.0,14.0,167.0,8.0,,,,,,,,,,,,,413.0,24.0,44.0,,23.0,,,,,,,,,,,,,,,,,,,,,9.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014163.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CHAPULTEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2056,19.2056,-99.5539,-99.5539,SAE,2600.0,2600.0,s_MX05 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,54.9,1.34,,16.4,,2.89,5.12,,7.13,5.97,0.14,,1.19,4.11,0.25,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,269.0,,,32.0,87.0,44.0,86.0,,,,,,25.0,638.0,25.0,184.0,13.0,,,,,,,,,,,,,414.0,22.0,47.0,,26.0,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014164.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VILLA METEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2494,19.2494,-99.775,-99.775,SAE,2690.0,2690.0,s_MX07 [20034],ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,56.8,1.1,,16.0,,6.52,1.2,,6.95,5.8,0.12,,1.36,3.76,0.18,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,316.0,,,31.0,158.0,31.0,80.0,,,,,,42.0,559.0,22.0,169.0,8.0,,,,,,,,,,,,,377.0,17.0,46.0,,23.0,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014165.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VILLA METEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2494,19.2494,-99.6028,-99.6028,SAE,2710.0,2710.0,s_MX09 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,56.1,1.1,,16.1,,3.06,4.76,,6.77,6.08,0.13,,1.43,3.7,0.18,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,343.0,,,34.0,157.0,40.0,79.0,,,,,,44.0,562.0,23.0,171.0,8.0,,,,,,,,,,,,,354.0,21.0,44.0,,23.0,,,,,,,,,,,,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014166.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VILLA METEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2494,19.2494,-99.6028,-99.6028,SAE,2710.0,2710.0,s_MX09A [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,55.9,1.08,,16.1,,2.36,4.92,,6.79,6.57,0.12,,1.4,4.04,0.17,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,315.0,,,34.0,146.0,40.0,79.0,,,,,,44.0,555.0,22.0,168.0,8.0,,,,,,,,,,,,,373.0,14.0,50.0,,27.0,,,,,,,,,,,,,,,,,,,,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014167.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"SANTA CRUZ, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1717,19.1717,-99.4956,-99.4956,SAE,2610.0,2610.0,s_MX11 [20034],BASALTIC-TRACHYANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,55.1,1.05,,14.3,,3.6,2.68,,9.12,6.01,0.11,,3.21,3.5,0.81,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,192.0,,,24.0,123.0,48.0,101.0,,,,,,60.0,1807.0,30.0,216.0,10.0,,,,,,,,,,,,,2690.0,104.0,251.0,,146.0,,,,,,,,,,,,,,,,,,,,,26.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014168.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VOLCAN CUAUTL, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1653,19.1653,-99.425,-99.425,SAE,2880.0,2880.0,s_MX15 [20034],ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,60.8,0.85,,16.1,,1.48,3.88,,5.68,4.28,0.09,,2.16,3.42,0.16,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,176.0,,,21.0,91.0,27.0,76.0,,,,,,55.0,595.0,17.0,180.0,7.0,,,,,,,,,,,,,468.0,29.0,50.0,,24.0,,,,,,,,,,,,,,,,,,,,,6.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014169.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"TOMASQUILLO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1681,19.1681,-99.3917,-99.3917,SAE,3050.0,3050.0,s_MX17 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,53.1,1.54,,16.3,,4.71,4.72,,7.82,5.91,0.15,,1.07,3.97,0.27,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,289.0,,,37.0,80.0,44.0,92.0,,,,,,20.0,702.0,28.0,176.0,16.0,,,,,,,,,,,,,397.0,24.0,62.0,,31.0,,,,,,,,,,,,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014170.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VOLCAN NEGRO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1589,19.1589,-99.3972,-99.3972,SAE,2870.0,2870.0,s_MX18 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,54.9,1.33,,16.9,,1.76,5.44,,6.99,5.63,0.13,,1.34,4.11,0.4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,198.0,,,29.0,72.0,32.0,80.0,,,,,,23.0,662.0,26.0,193.0,14.0,,,,,,,,,,,,,514.0,28.0,59.0,,36.0,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014171.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VOLCAN NEGRO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1631,19.1631,-99.3767,-99.3767,SAE,3040.0,3040.0,s_MX22 [20034],BASALTIC-TRACHYANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,53.3,1.58,,16.2,,3.68,5.08,,7.55,6.24,0.15,,1.34,4.04,0.42,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,310.0,,,32.0,131.0,30.0,94.0,,,,,,24.0,780.0,32.0,238.0,20.0,,,,,,,,,,,,,612.0,35.0,84.0,,46.0,,,,,,,,,,,,,,,,,,,,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014172.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"VOLCAN NEGRO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.17,19.17,-99.3822,-99.3822,SAE,3010.0,3010.0,s_MX23 [20034],BASALTIC-TRACHYANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,54.0,1.56,,16.2,,3.22,5.2,,7.48,6.11,0.14,,1.4,4.1,0.41,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,287.0,,,31.0,109.0,34.0,91.0,,,,,,26.0,771.0,26.0,230.0,17.0,,,,,,,,,,,,,607.0,33.0,85.0,,48.0,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014173.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"LA MESA, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1661,19.1661,-99.4075,-99.4075,SAE,2810.0,2810.0,s_MX24 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,52.5,1.53,,16.5,,8.65,1.01,,7.81,6.04,0.15,,0.97,3.9,0.28,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,259.0,,,39.0,82.0,43.0,92.0,,,,,,16.0,685.0,27.0,173.0,14.0,,,,,,,,,,,,,424.0,23.0,56.0,,31.0,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014174.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"PEHUALTEPEC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2189,19.2189,-99.4031,-99.4031,SAE,2850.0,2850.0,s_MX28 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,54.4,1.13,,16.7,,3.5,4.8,,7.36,6.7,0.13,,0.95,3.91,0.15,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,366.0,,,34.0,177.0,38.0,78.0,,,,,,19.0,491.0,23.0,156.0,9.0,,,,,,,,,,,,,238.0,12.0,31.0,,19.0,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014175.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"EMERENCIANO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.2469,19.2469,-99.3831,-99.3831,SAE,3040.0,3040.0,s_MX32 [20034],ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,59.9,0.81,,15.4,,2.04,4.28,,6.02,5.55,0.12,,1.48,3.77,0.14,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,297.0,,,28.0,79.0,32.0,77.0,,,,,,40.0,605.0,14.0,164.0,7.0,,,,,,,,,,,,,458.0,17.0,55.0,,26.0,,,,,,,,,,,,,,,,,,,,,6.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014176.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"LOS CUATES-CAPULHUAC, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1978,19.1978,-99.4558,-99.4558,SAE,2710.0,2710.0,s_MX36 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,52.0,1.37,,16.4,,4.24,4.04,,8.62,8.08,0.14,,1.15,3.5,0.28,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,345.0,,,39.0,236.0,24.0,68.0,,,,,,18.0,855.0,24.0,162.0,11.0,,,,,,,,,,,,,367.0,27.0,72.0,,39.0,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014177.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CUATE MEDIANO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.195,19.195,-99.4444,-99.4444,SAE,2770.0,2770.0,s_MX38 [20034],BASALTIC-ANDESITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,53.0,1.26,,16.0,,2.89,5.0,,7.95,7.96,0.13,,1.37,3.63,0.27,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,414.0,,,36.0,243.0,41.0,84.0,,,,,,24.0,933.0,20.0,169.0,10.0,,,,,,,,,,,,,467.0,29.0,69.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014178.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CUATE EL GRANDE, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1897,19.1897,-99.4389,-99.4389,SAE,2730.0,2730.0,s_MX39.2 [20034],BASALT [20034],,,,,,,,,VOL,,,,,WR [20034] ,50.4,1.47,,15.7,,5.25,4.8,,8.82,7.77,0.16,,1.32,3.57,0.28,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,404.0,,,42.0,226.0,51.0,86.0,,,,,,26.0,901.0,27.0,192.0,11.0,,,,,,,,,,,,,404.0,24.0,65.0,,36.0,,,,,,,,,,,,,,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014179.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"CUATE EL COLERO, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.1964,19.1964,-99.4392,-99.4392,SAE,2840.0,2840.0,s_MX40 [20034],BASALT [20034],,,,,,,,,VOL,,,,,WR [20034] ,49.9,1.52,,15.9,,7.04,2.88,,9.13,7.91,0.16,,1.25,3.57,0.26,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,434.0,,,41.0,243.0,48.0,81.0,,,,,,20.0,844.0,22.0,176.0,12.0,,,,,,,,,,,,,401.0,27.0,62.0,,37.0,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014180.0,
[20034],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MORELOS / CHICHINAUTZIN VOLCANIC FIELD,"LAMA DOME, WESTERN SIERRA CHICHINAUTZIN VOLCANIC FIELD",19.0964,19.0964,-99.5417,-99.5417,SAE,2690.0,2690.0,s_MX50 [20034],DACITE [20034],,,,,,,,,VOL,,,,,WR [20034] ,62.9,0.7,,16.1,,1.42,3.48,,5.15,3.35,0.09,,1.93,4.31,0.13,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,86.0,,,16.0,38.0,3.0,65.0,,,,,,41.0,528.0,11.0,127.0,6.0,,,,,,,,,,,,,416.0,17.0,36.0,,18.0,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1014181.0,
