CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, IRVING GLACIER",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-5A [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,64.11,0.92,,16.23,,,,5.56,3.31,1.27,0.14,,1.73,5.92,0.41,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,,,,10.0,4.0,98.0,25.0,,,,,25.0,336.0,42.0,254.0,11.0,,,,,,,,,,,,,595.0,18.0,41.0,,28.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563355.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, SUMMIT",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-233 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,66.73,0.77,,15.39,,,,4.27,3.43,1.48,0.08,,2.94,4.28,0.22,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,12.0,,,,12.0,30.0,54.0,19.0,,,,,65.0,291.0,28.0,275.0,12.0,,,,,,,,,,,,,717.0,20.0,45.0,,22.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563356.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, SUMMIT",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-236 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,65.92,0.84,,15.42,,,,4.57,3.64,1.64,0.08,,2.85,4.39,0.24,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,14.0,,,,14.0,36.0,55.0,19.0,,,,,62.0,307.0,30.0,273.0,12.0,,,,,,,,,,,,,696.0,22.0,45.0,,26.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563357.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, SUMMIT",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-237A [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,63.88,0.99,,15.95,,,,5.31,4.24,1.93,0.09,,2.52,4.4,0.29,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,15.0,,,,18.0,46.0,64.0,20.0,,,,,54.0,339.0,31.0,265.0,12.0,,,,,,,,,,,,,654.0,22.0,47.0,,27.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563358.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, SUMMIT",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-237B [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,65.7,0.83,,15.77,,,,4.57,3.64,1.63,0.08,,2.78,4.35,0.24,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,12.0,,,,13.0,32.0,57.0,19.0,,,,,60.0,312.0,28.0,272.0,12.0,,,,,,,,,,,,,696.0,20.0,45.0,,30.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563359.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, NORTH OF SEPARATION CREEK",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-228 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,64.31,0.97,,16.05,,,,5.65,3.46,1.32,0.14,,1.8,5.53,0.37,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,0.0,,,,7.0,19.0,91.0,21.0,,,,,30.0,382.0,43.0,238.0,12.0,,,,,,,,,,,,,660.0,22.0,49.0,,25.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563360.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, NORTH OF SEPARATION CREEK",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-257 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,64.4,0.97,,16.0,,,,5.64,3.41,1.28,0.14,,1.81,5.59,0.37,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,5.0,,,,8.0,24.0,88.0,22.0,,,,,29.0,373.0,37.0,237.0,11.0,,,,,,,,,,,,,664.0,21.0,47.0,,26.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563361.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,SW OF MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-222 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,65.45,0.72,,16.19,,,,5.15,2.79,0.93,0.14,,1.85,6.13,0.26,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,,,,8.0,6.0,95.0,24.0,,,,,27.0,293.0,41.0,281.0,12.0,,,,,,,,,,,,,638.0,18.0,41.0,,31.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563362.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,SW OF MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-222A [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,65.47,0.71,,16.14,,,,5.18,2.83,0.92,0.14,,1.83,6.12,0.26,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,,,,7.0,4.0,93.0,23.0,,,,,26.0,297.0,37.0,271.0,11.0,,,,,,,,,,,,,644.0,17.0,40.0,,24.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563363.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,SW OF MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-223 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,65.42,0.7,,16.33,,,,5.14,2.79,0.88,0.14,,1.84,6.1,0.26,,,,,,,,,,,,,,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,,,,9.0,7.0,96.0,24.0,,,,,26.0,297.0,37.0,275.0,12.0,,,,,,,,,,,,,645.0,16.0,41.0,,29.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563364.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,SW OF MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-224 [15717],DACITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,65.48,0.71,,16.12,,,,5.22,2.77,0.95,0.14,,1.84,6.1,0.27,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,6.0,,,,8.0,6.0,93.0,23.0,,,,,27.0,292.0,40.0,277.0,11.0,,,,,,,,,,,,,639.0,17.0,38.0,,26.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563365.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, CAMP LAKE",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-1 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,56.31,1.33,,17.0,,,,8.86,6.8,3.37,0.14,,1.01,4.46,0.31,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,5.0,,,,9.0,81.0,93.0,22.0,,,,,15.0,546.0,21.0,135.0,8.0,,,,,,,,,,,,,383.0,13.0,29.0,,11.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563366.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, CAMP LAKE",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-169 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,56.34,1.34,,17.1,,,,8.9,6.88,3.33,0.14,,1.02,4.27,0.28,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,0.0,,,,13.0,89.0,87.0,20.0,,,,,15.0,557.0,22.0,139.0,8.0,,,,,,,,,,,,,388.0,11.0,28.0,,0.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563367.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, CAMP LAKE",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-186 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,56.79,1.31,,16.99,,,,8.64,6.79,3.28,0.14,,1.04,4.36,0.27,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,0.0,,,,6.0,89.0,88.0,19.0,,,,,17.0,550.0,22.0,137.0,8.0,,,,,,,,,,,,,391.0,14.0,29.0,,11.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563368.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, CAMP LAKE",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-2 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,56.78,1.32,,17.06,,,,8.6,6.63,3.24,0.14,,1.04,4.48,0.31,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,4.0,,,,6.0,86.0,88.0,22.0,,,,,16.0,540.0,22.0,139.0,8.0,,,,,,,,,,,,,401.0,12.0,27.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563369.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, CAMP LAKE",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-22 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,56.45,1.33,,17.09,,,,8.83,6.81,3.33,0.14,,0.99,4.33,0.31,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,0.0,,,,2.0,66.0,87.0,20.0,,,,,15.0,552.0,21.0,136.0,8.0,,,,,,,,,,,,,386.0,13.0,28.0,,12.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563370.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,"MIDDLE SISTER, CAMP LAKE",44.1,44.1,-121.75,-121.75,SAE,,,s_TS-446 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,56.59,1.32,,17.14,,,,8.73,6.79,3.42,0.14,,1.03,4.14,0.31,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,0.0,,,,3.0,78.0,76.0,17.0,,,,,15.0,558.0,20.0,134.0,6.0,,,,,,,,,,,,,419.0,8.0,35.0,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563371.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-172 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.54,1.3,,18.15,,,,8.74,8.66,5.66,0.14,,0.62,3.56,0.23,,,,,,,,,,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,98.0,,,,80.0,97.0,77.0,19.0,,,,,10.0,577.0,20.0,94.0,5.0,,,,,,,,,,,,,234.0,6.0,19.0,,11.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563372.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-173 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.49,1.32,,18.2,,,,8.79,8.64,5.66,0.14,,0.63,3.48,0.24,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,103.0,,,,82.0,96.0,82.0,19.0,,,,,9.0,566.0,20.0,97.0,5.0,,,,,,,,,,,,,244.0,7.0,17.0,,13.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563373.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-174 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.91,1.37,,18.01,,,,8.75,8.44,5.28,0.14,,0.72,3.7,0.28,,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,77.0,,,,66.0,88.0,74.0,19.0,,,,,11.0,557.0,22.0,116.0,7.0,,,,,,,,,,,,,266.0,7.0,20.0,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563374.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-175 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.7,1.37,,17.87,,,,8.87,8.53,5.56,0.14,,0.68,3.59,0.28,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,96.0,,,,75.0,88.0,82.0,19.0,,,,,12.0,548.0,24.0,112.0,8.0,,,,,,,,,,,,,253.0,9.0,21.0,,0.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563375.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-183 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.65,1.31,,18.05,,,,8.76,8.54,5.74,0.14,,0.66,3.51,0.24,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,100.0,,,,76.0,95.0,77.0,21.0,,,,,10.0,564.0,21.0,97.0,6.0,,,,,,,,,,,,,245.0,10.0,21.0,,0.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563376.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-184 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.62,1.32,,18.01,,,,8.83,8.6,5.65,0.14,,0.64,3.55,0.24,,,,,,,,,,,,,,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,92.0,,,,81.0,98.0,81.0,19.0,,,,,9.0,572.0,20.0,96.0,5.0,,,,,,,,,,,,,239.0,5.0,18.0,,13.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563377.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-192 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.76,1.37,,18.42,,,,8.57,8.77,4.92,0.14,,0.7,3.67,0.28,,,,,,,,,,,,,,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,81.0,,,,59.0,86.0,73.0,20.0,,,,,11.0,552.0,22.0,114.0,7.0,,,,,,,,,,,,,263.0,11.0,26.0,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563378.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-218 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.5,1.33,,18.06,,,,8.83,8.61,5.68,0.14,,0.64,3.57,0.24,,,,,,,,,,,,,,,,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,95.0,,,,79.0,102.0,79.0,22.0,,,,,9.0,572.0,20.0,96.0,5.0,,,,,,,,,,,,,237.0,8.0,25.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563379.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-226 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.52,1.38,,18.14,,,,8.79,8.69,5.41,0.14,,0.68,3.58,0.27,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,92.0,,,,69.0,88.0,76.0,19.0,,,,,11.0,546.0,23.0,114.0,7.0,,,,,,,,,,,,,242.0,6.0,21.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563380.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-227 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.62,1.34,,18.34,,,,8.62,8.69,5.31,0.14,,0.7,3.57,0.26,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,90.0,,,,69.0,73.0,73.0,19.0,,,,,11.0,551.0,22.0,110.0,7.0,,,,,,,,,,,,,243.0,7.0,22.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563381.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-235 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,53.44,1.42,,18.41,,,,8.4,8.73,4.26,0.14,,0.79,3.73,0.27,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,81.0,,,,40.0,99.0,73.0,20.0,,,,,13.0,551.0,24.0,119.0,7.0,,,,,,,,,,,,,275.0,10.0,25.0,,0.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563382.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-297 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.23,1.41,,17.84,,,,9.16,8.58,5.73,0.15,,0.64,3.58,0.26,,,,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,84.0,,,,77.0,120.0,77.0,20.0,,,,,10.0,565.0,22.0,105.0,6.0,,,,,,,,,,,,,244.0,9.0,21.0,,11.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563383.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-3 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.47,1.31,,18.39,,,,8.6,8.57,5.48,0.14,,0.65,3.73,0.27,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,91.0,,,,72.0,85.0,83.0,21.0,,,,,10.0,550.0,21.0,100.0,6.0,,,,,,,,,,,,,242.0,10.0,20.0,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563384.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-304B [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.56,1.88,,16.85,,,,10.32,8.07,4.61,0.17,,0.89,3.84,0.4,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,67.0,,,,42.0,115.0,103.0,21.0,,,,,14.0,489.0,34.0,173.0,10.0,,,,,,,,,,,,,338.0,12.0,29.0,,21.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563385.0,
[15717],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,MIDDLE SISTER,44.1,44.1,-121.75,-121.75,SAE,,,s_TS-375 [15717],BASALTIC-ANDESITE [15717],14000 [15717],48000 [15717],,PLEISTOCENE [15717],,,,,VOL,,,,,WR [15717] ,52.75,1.3,,17.95,,,,8.75,8.59,5.67,0.14,,0.64,3.54,0.28,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,86.0,,,,69.0,78.0,70.0,13.0,,,,,9.0,566.0,17.0,95.0,4.0,,,,,,,,,,,,,250.0,7.0,22.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563386.0,
